step,reward_0.5_0.3_0.2,reward_0.4_0.4_0.2,reward_0.6_0.2_0.2
5493,-120.3162485588153,-126.81732864666736,-133.66979749008135
5494,-120.34249950295049,-126.87218430103118,-133.66041107526678
5495,-120.3387727169634,-126.86473940428209,-133.69990985442155
5496,-120.47488202720879,-126.8486152247471,-133.71903418337263
5497,-120.35661001298033,-126.8727099236529,-133.6347866321878
5498,-120.39103039655402,-126.84293643110465,-133.639406305881
5499,-120.2814463156636,-126.96929658113552,-133.59538773556255
5500,-120.21263947395155,-126.91705560463693,-133.5263475661902
5501,-120.24232943300427,-126.92611775192363,-133.4710918746586
5502,-120.28164901057892,-126.83378873337978,-133.41284116763973
5503,-120.30157254303084,-126.7438965984726,-133.3978992578135
5504,-120.31271137048805,-126.71388433018052,-133.36668072522662
5505,-120.37937946320551,-126.76140759297635,-133.33477260204805
5506,-120.39791180010177,-126.68222013187102,-133.253872651518
5507,-120.42753461416764,-126.65233807767545,-133.2177078590902
5508,-120.46136244040247,-126.65923235121467,-133.1088438189925
5509,-120.62272427094402,-126.6525140657277,-133.09310760138212
5510,-120.633628224364,-126.66890406042555,-133.11491029192797
5511,-120.48674688342015,-126.7393114380988,-133.16164243377858
5512,-120.53186681468543,-126.84890647918932,-133.15144094031493
5513,-120.56572733203753,-126.937762591016,-133.207745637955
5514,-120.626928126417,-127.0396462196994,-133.24819127466515
5515,-120.61898309447517,-126.9761871370645,-133.26269962710484
5516,-120.45402564402383,-126.95108229066125,-133.276510087921
5517,-120.40818380286115,-126.90869126774734,-133.24397767416468
5518,-120.30260132980365,-126.86183909914187,-133.28599533082968
5519,-120.23505819981733,-126.82712944923333,-133.31506039825663
5520,-120.34596138020675,-126.73902359362575,-133.1988999923762
5521,-120.3535836383072,-126.75632375072031,-133.1592186341438
5522,-120.27774254360008,-126.70204007497532,-133.19316480356065
5523,-120.13450362355782,-126.68342021879369,-133.21077653958588
5524,-120.09702762332279,-126.74710050737261,-133.19233995524706
5525,-120.18117285011958,-126.76290358807007,-133.027008079463
5526,-120.29612302502099,-126.5945432874498,-132.98313114141018
5527,-120.18373355151596,-126.6613982997739,-132.92406837778447
5528,-120.2029447029532,-126.56245203652756,-132.8701351705161
5529,-120.14583192968448,-126.60009994695933,-132.84541102791707
5530,-120.0765947429546,-126.579589843707,-132.84810579400397
5531,-120.00998542672271,-126.62151984586549,-132.8745734735765
5532,-120.06553017046917,-126.65962397377942,-132.8784922319536
5533,-120.07361230296621,-126.71271478759265,-132.87670932185148
5534,-120.17844763200202,-126.60833293475021,-132.8779153842646
5535,-120.22489675884901,-126.56534965113913,-132.93337503258758
5536,-120.18464198753529,-126.60505698927797,-132.98188431079075
5537,-120.1813570604914,-126.52194980677884,-133.034427054802
5538,-120.1559287244888,-126.50633446919728,-132.98935824924604
5539,-120.01899004183522,-126.51874509796305,-132.93905638555606
5540,-119.9786310205804,-126.42282904767907,-133.0287785285687
5541,-119.90423818912893,-126.30887716024395,-132.97964782795236
5542,-119.80513130180225,-126.4141596067713,-132.88068501037156
5543,-119.76568883918205,-126.31250603027587,-132.9917630339974
5544,-119.70595416254518,-126.4313258860617,-132.94215123185614
5545,-119.75232483450438,-126.30262848474527,-132.91625647765434
5546,-119.82586562519867,-126.29291274517522,-132.843455988644
5547,-119.78454814665378,-126.21500615673469,-132.8129243881202
5548,-119.82750385641685,-126.26969479490892,-132.8237674369653
5549,-119.81674727595842,-126.27178439951427,-132.8028864698399
5550,-119.91878085099879,-126.27072413186399,-132.82370004639944
5551,-119.8001522738093,-126.15937949782426,-132.7773702154585
5552,-119.76125665528978,-126.07670366947933,-132.56636061359288
5553,-119.64849911482233,-126.11080666557666,-132.58132926433865
5554,-119.64423585574217,-126.1286253862197,-132.58792566383556
5555,-119.71700115095817,-126.16337740790173,-132.58166471980033
5556,-119.7014144797845,-126.0612564653486,-132.51952024158803
5557,-119.6788487781846,-125.96924593449941,-132.50777777196973
5558,-119.78361504295552,-126.00773287682674,-132.5180443959535
5559,-119.79849208129832,-125.95622545928134,-132.59285880244414
5560,-119.89431513866674,-126.04135203574594,-132.63503122402466
5561,-119.82450697827011,-126.15047203482416,-132.61443878978292
5562,-119.97757545787383,-126.20927577674252,-132.64826444675896
5563,-120.05739493321286,-126.23725137657985,-132.70256715194762
5564,-119.99187677973907,-126.3262391378345,-132.6535921621693
5565,-119.92430304086463,-126.27971118325004,-132.60054711604664
5566,-120.01813361056074,-126.26002265770501,-132.58311195123042
5567,-120.06642918963104,-126.30604817403827,-132.54026851947646
5568,-119.97419264323347,-126.31128621891335,-132.56818690183812
5569,-120.12096709094712,-126.20094692812017,-132.54614134713097
5570,-120.17778515182403,-126.15116258755026,-132.52970717324644
5571,-120.22017703229886,-126.15050691667136,-132.51402182269578
5572,-120.20595347039767,-126.18370701791474,-132.5009581821284
5573,-120.12378585714572,-126.15972315435616,-132.47145384648934
5574,-120.1355231843218,-126.17033499972445,-132.3737226095401
5575,-120.1769436009695,-126.27339038201099,-132.3180091269494
5576,-120.1468169415453,-126.23109481480132,-132.30665420356002
5577,-120.11074158971098,-126.27423938949795,-132.29316703034618
5578,-120.18117251674889,-126.23656506129869,-132.23051113360606
5579,-120.12470546404417,-126.21390546265391,-132.2688245908738
5580,-120.16417713383599,-126.14752218792978,-132.2446010713429
5581,-120.3711592979148,-126.17785470187835,-132.11147259371543
5582,-120.40910361612823,-126.2097993287493,-132.0138008987664
5583,-120.32932322838869,-126.22025067973613,-131.9651959560872
5584,-120.1577724305013,-126.26987069521417,-131.96509452912602
5585,-120.2717876810659,-126.25868964148027,-132.03282111765188
5586,-120.57563152411046,-126.32387848965669,-132.0706908746779
5587,-120.60911445975961,-126.20154462881447,-131.93963334657215
5588,-120.63665149426788,-126.28781172728793,-131.97915942162288
5589,-120.79913616719749,-126.25350537329187,-131.96785888343672
5590,-120.85300011605935,-126.30639313253232,-131.956676523515
5591,-120.76560498680288,-126.11424332668628,-131.92790765833183
5592,-120.89128469470037,-126.13391700372088,-131.9267874727028
5593,-120.89680151444759,-126.02785815513808,-131.95851460720425
5594,-120.81037209759103,-126.11105375637361,-131.8535884058934
5595,-120.79984906009182,-125.99385513984734,-131.88721534929445
5596,-120.80707170254198,-125.99726145846418,-131.84513523545718
5597,-120.73164822353519,-126.02981281593833,-131.8228729222601
5598,-120.81423483919774,-126.02486821210655,-131.8639447212297
5599,-120.79270596118417,-126.0060956866624,-131.9649211527306
5600,-120.81813642434616,-126.02613243149698,-131.99730416882105
5601,-120.81663964961126,-126.0869225464261,-132.00168398712785
5602,-120.76187379505339,-126.18001138791723,-131.93750660374965
5603,-120.77287622468246,-126.10357463123344,-131.87583276880585
5604,-120.73035133899114,-126.14075097146444,-131.85516153842718
5605,-120.6003347309957,-126.18312859761417,-131.802069080175
5606,-120.575032456825,-126.09959940352671,-131.77160195888808
5607,-120.53999945842631,-126.07391233186198,-131.77859203882645
5608,-120.56761369463794,-126.03249242132313,-131.75728534491643
5609,-120.54326261497826,-125.98670225600195,-131.79363531996074
5610,-120.49472372205867,-126.00633604977128,-131.77092881037055
5611,-120.34133222210428,-126.05739983328863,-131.73860037189894
5612,-120.37631907191974,-126.0258552993812,-131.68797424415658
5613,-120.36420041111157,-126.00783124764769,-131.62111937804917
5614,-120.43922104242311,-126.06905332564457,-131.59601297854067
5615,-120.43702957051616,-126.08798005702107,-131.61834999233085
5616,-120.42353777166127,-126.10432728929307,-131.60167177386978
5617,-120.41145023133146,-125.96780714210855,-131.58180372944577
5618,-120.54588013499102,-125.88794810508807,-131.60395750330656
5619,-120.51406081481633,-125.91306251143627,-131.60455245486247
5620,-120.35234237322723,-125.8570524028242,-131.6709611272771
5621,-120.2764032200897,-125.87909395435037,-131.65631495640434
5622,-120.22953866234717,-125.93337834573461,-131.59575154995082
5623,-120.18485751260702,-125.93901409065285,-131.48668549685755
5624,-120.31527324133927,-126.06111595048779,-131.47652988277565
5625,-120.24117065626736,-126.06220338820205,-131.48227067275968
5626,-120.32307802729261,-126.09062117216683,-131.4985526827541
5627,-120.35509799781529,-126.11607009038532,-131.44007448611723
5628,-120.32200091985793,-126.1800632323291,-131.38372955764393
5629,-120.41305171295956,-126.22986626028813,-131.33464891853902
5630,-120.48989163608309,-126.22841322359012,-131.22561435769484
5631,-120.43531313940242,-126.15032519311379,-131.23378941930702
5632,-120.46125670367334,-126.20817863808401,-131.2915493621569
5633,-120.5194158916043,-126.30323931194478,-131.33405154643884
5634,-120.58298405493599,-126.44252039594525,-131.25455144462404
5635,-120.49013301167327,-126.4407623146037,-131.2365610948061
5636,-120.4789942055155,-126.45424423611664,-131.25969835519015
5637,-120.49625450224966,-126.49288575191167,-131.27200556937905
5638,-120.31339242216839,-126.50618252696503,-131.20193628783906
5639,-120.36844665806989,-126.60328253695404,-131.09717355096134
5640,-120.31403411080693,-126.64481988203107,-131.10560273404232
5641,-120.24313348261224,-126.65974820758674,-131.06581684994921
5642,-120.18805382472645,-126.73945415099925,-131.02416864632875
5643,-120.1438193317839,-126.64055522697225,-130.94017381397867
5644,-120.11131791726274,-126.67460789412604,-130.98594978252905
5645,-120.1124239432546,-126.74389111848392,-131.01200224165143
5646,-120.0837175667318,-126.8175528249218,-130.99959852364134
5647,-120.12468732429822,-126.78640475143757,-130.97208040049088
5648,-120.22062460200439,-126.8479795704606,-131.0295975267776
5649,-120.11953266057736,-126.92071806001655,-131.02703774725185
5650,-120.00431456999732,-126.97457848347884,-131.09872927276825
5651,-120.06423736686682,-126.95815149252653,-131.10215127581722
5652,-120.03307867516567,-126.87701676331857,-131.20973734227982
5653,-120.05876098101037,-126.76155685757163,-131.26160073399308
5654,-120.05229371007403,-126.7578013348639,-131.22038347341473
5655,-120.04211345183415,-126.77627609873879,-131.24601424059944
5656,-119.9402304795351,-126.83675067166917,-131.20432189484325
5657,-119.96248326983218,-126.86855908201053,-131.2145257085352
5658,-119.95494212935012,-126.87116074787613,-131.18922870039307
5659,-120.02351690903913,-126.79690397422752,-131.21075221641144
5660,-120.1482679350195,-126.82112105029032,-131.27330108124966
5661,-120.07378222183831,-126.7506998701213,-131.29092412635003
5662,-120.05769251864959,-126.89808843646044,-131.3741317224344
5663,-120.11642066322894,-126.95260559163104,-131.43788859644215
5664,-120.0820021292075,-126.91157966802925,-131.47681165851924
5665,-120.05543423264828,-126.87781367711946,-131.46734206672176
5666,-120.18206545541892,-126.8634643420628,-131.4745303529605
5667,-120.12551496366507,-126.8576349479291,-131.5143196378125
5668,-120.15468033999701,-126.89983121409503,-131.60008088378598
5669,-120.10961868739221,-126.85648062069887,-131.6340162279674
5670,-120.19059921415132,-126.86881118518798,-131.63514207084808
5671,-120.34227135788657,-126.88141061090627,-131.60153328832678
5672,-120.19493497927688,-126.87165131862864,-131.57185531402592
5673,-120.21355209033764,-126.86473175581122,-131.6377591922356
5674,-120.15363375939629,-126.8314364563619,-131.69074959519992
5675,-120.11683133447275,-126.82689389241517,-131.641683669848
5676,-120.11239965470396,-126.80188565033131,-131.59590608179224
5677,-120.03172223653911,-126.85188645414303,-131.658886691062
5678,-120.14270077995855,-126.86486714203818,-131.6680370672106
5679,-120.10069087477515,-126.86719473240043,-131.67021153322875
5680,-120.04784507306215,-126.93209154941988,-131.66061000203288
5681,-120.0534036823575,-126.84812400557763,-131.63645032069667
5682,-120.11180653218442,-126.93861829279098,-131.64998551789336
5683,-120.08063225763246,-126.98620276621071,-131.62769386629384
5684,-120.09546220645768,-126.97099158960742,-131.58891723421613
5685,-119.92393033923548,-126.92475100635697,-131.66727528132796
5686,-119.8490423633687,-127.02674959942081,-131.74585886704557
5687,-119.83979915508527,-126.93208763721309,-131.82632287040667
5688,-119.82717711961367,-126.97728651049498,-131.77199478443603
5689,-119.79055264496965,-126.94515125098121,-131.82608998971784
5690,-119.8886688922862,-126.97099078143144,-131.84339609946235
5691,-119.89737647057868,-126.94882055908718,-131.8372513095344
5692,-119.96371191384368,-126.89050442283923,-131.81207757841923
5693,-119.80443692285318,-126.79579169177418,-131.80003754769075
5694,-119.77141754114291,-126.77355756516191,-131.79917570159085
5695,-119.77695991346341,-126.82458753686872,-131.79221475636567
5696,-119.81913790269735,-126.78057354920821,-131.71944754920602
5697,-119.7124346903442,-126.8742393205278,-131.59751596763456
5698,-119.80767681549236,-126.79819871105934,-131.68413169335844
5699,-119.8859807062637,-126.85268292523773,-131.67438375413937
5700,-119.85050503733638,-126.8877812134211,-131.6291151628483
5701,-119.95377399388445,-126.9862828982697,-131.65986837634938
5702,-119.82864860371583,-126.96520092642996,-131.69456657692734
5703,-119.8807752040648,-127.0123430664087,-131.6662986042325
5704,-119.91612043258459,-126.93876538000927,-131.65889188667794
5705,-119.77262116459433,-127.03323681368467,-131.69846053488257
5706,-119.73363512103356,-127.00875442514132,-131.7296165028789
5707,-119.74433403097686,-127.1100929593349,-131.6941445483356
5708,-119.66601973788514,-127.05935700405288,-131.61354568847156
5709,-119.69222433807755,-126.99152267390852,-131.73769540485844
5710,-119.56236842123083,-127.01237267712385,-131.67004566956325
5711,-119.6659030554736,-127.04682565089342,-131.70882402480868
5712,-119.7873660568879,-127.1165695628657,-131.7889592923737
5713,-119.86540582360058,-127.06366865078786,-131.82797207947695
5714,-119.84445219049408,-126.98132008985925,-131.774646114808
5715,-119.813643373648,-126.91898407980668,-131.80500469705416
5716,-119.86711042277747,-126.91332167041108,-131.85644881345252
5717,-119.92655803131805,-126.92383616416186,-131.84480233852184
5718,-119.93104802262107,-126.85663834776503,-131.81409246889868
5719,-119.80347985685168,-126.80241722515109,-131.72791143054388
5720,-119.77810860785172,-126.80217433900746,-131.69674710199536
5721,-119.86845294140767,-126.74740328898501,-131.71692247651234
5722,-119.8268259991821,-126.6069899094829,-131.73275955072097
5723,-119.77003932642435,-126.63923930539981,-131.62542208191502
5724,-119.88698892229758,-126.5355108390142,-131.6455640085648
5725,-119.87066721918427,-126.64266642112379,-131.67240671174343
5726,-119.90075877869846,-126.64475768097789,-131.7011368954874
5727,-119.77570911930277,-126.61708121598565,-131.6746080526877
